Order,File_Type,SKU_number,SoldFlag,SoldCount,MarketingType,ReleaseNumber,New_Release_Flag,StrengthFactor,PriceReg,ReleaseYear,ItemCount,LowUserPrice,LowNetPrice
35694,Historical,289422,1,1,D,2,1,1167347,53.56,2008,80,56.13,23.44
35695,Historical,153852,0,0,D,2,1,183889,23.64,2008,115,68.5,18.98
35696,Historical,154049,1,2,D,3,1,127453,64.99,2010,132,68.5,42.08
35697,Historical,154050,0,0,D,3,1,902062,36.93,2010,52,38.73,51.51
35698,Historical,153994,0,0,D,2,1,1575975,13.48,2008,32,54.5,13.2
35699,Historical,154051,0,0,D,3,1,55191,10.66,2010,67,54.5,12.99
35700,Historical,563685,1,2,D,2,1,1270722,27.91,2008,35,53.19,27.85
35701,Historical,608956,0,0,D,4,1,5002179,42.95,2005,22,54.33,23.94
35702,Historical,608965,0,0,D,5,1,2248296,58.95,2009,25,54.33,48.13
35703,Historical,2595021,0,0,D,1,0,2758397,44.95,1988,22,0,19.24
35704,Historical,873393,0,0,D,2,1,1798309,96,2001,29,40.89,32.97
35705,Historical,478870,0,0,D,3,1,119807,110.95,2006,34,40.89,27.99
35706,Historical,264219,0,0,D,0,0,954354,44.95,2006,54,69.68,34.93
35707,Historical,389630,0,0,D,3,1,350377,69.99,2011,66,69.68,37.48
35708,Historical,264264,0,0,D,2,1,231329,54.95,2007,23,69.68,62.48
35709,Historical,868433,0,0,D,3,1,1604567,52.95,2002,36,44.19,8.03
35710,Historical,114412,0,0,D,0,0,584348,56.8,2003,30,55.01,43.53
35711,Historical,315076,0,0,D,2,1,526512,98.2,2007,28,55.01,23.96
35712,Historical,2262134,0,0,D,2,1,1128057,808.97,2008,34,0,94.71
35713,Historical,831145,0,0,D,2,1,1293178,69.95,1997,29,68.99,37.99
35714,Historical,290961,0,0,D,7,1,109448,299.95,2010,83,135.93,48.99
35715,Historical,61089,0,0,D,6,1,88396,192.95,2006,70,135.93,45.67
35716,Historical,1455638,0,0,D,1,0,190538,34.99,2014,11,58.98,22.63
35717,Historical,614517,1,2,D,1,0,124776,110,2011,90,28.73,24.99
35718,Historical,613379,1,3,D,0,0,24898,159.75,2010,112,4.37,32.59
35719,Historical,705682,1,7,D,0,0,2337384,0,2012,17,4.37,76
35720,Historical,608475,0,0,D,4,1,1440561,170.95,2010,31,94.64,44.09
35721,Historical,608792,0,0,D,3,1,3199602,163.95,2007,28,94.64,55.87
35722,Historical,614930,0,0,D,2,1,109791,122.2,2011,71,61.84,7.48
35723,Historical,174979,1,1,D,0,0,137027,39.75,2008,43,53.84,27.02
35724,Historical,288651,0,0,D,6,1,2102664,68,2007,36,7.56,7.04
35725,Historical,133114,0,0,D,7,1,105818,106.2,2010,83,7.56,18.78
35726,Historical,133113,0,0,D,6,1,1564442,82.33,2009,56,7.56,9.95
35727,Historical,53153,0,0,D,5,1,882250,6.98,2006,123,69.94,5.88
35728,Historical,53154,1,8,D,6,1,159909,22.99,2009,166,69.94,11.99
35729,Historical,540430,1,11,D,6,1,294939,19.99,2009,169,71.64,11.04
35730,Historical,613254,1,4,D,6,1,109220,62.51,2010,145,71.64,24.99
35731,Historical,288309,0,0,D,6,1,2130382,0,2009,20,73.05,73.79
35732,Historical,142046,1,2,D,7,1,127044,68.48,2010,75,73.05,19.12
35733,Historical,142044,0,0,D,7,1,116905,54.98,2011,77,73.98,19.79
35734,Historical,58304,1,1,D,3,1,918327,23.99,2009,89,71.34,19.19
35735,Historical,615868,1,1,D,4,1,25325,111.25,2011,69,71.34,35.62
35736,Historical,872177,0,0,D,4,1,1880435,123.18,2007,18,68.75,75.77
35737,Historical,866641,1,1,D,8,1,397523,118.95,2011,58,81.88,44.89
35738,Historical,609507,0,0,D,8,1,3026212,169.95,2007,18,52.38,17.98
35739,Historical,875242,1,3,D,7,1,1866103,46.56,2010,54,39.97,11.27
35740,Historical,704768,0,0,D,2,1,5345483,8.98,2006,21,44.87,8.98
35741,Historical,606915,1,1,D,2,1,4939518,0,2005,16,44.87,103.9
35742,Historical,557590,0,0,D,2,1,104119,122.2,2011,144,18.26,7.24
35743,Historical,859969,0,0,D,0,0,2767364,20.58,2009,36,18.26,23.48
35744,Historical,53656,1,1,D,2,1,982395,108.33,2009,95,88.99,5.98
35745,Historical,533561,1,4,D,3,1,364369,130.2,2011,108,88.99,9.99
35746,Historical,711898,0,0,D,4,1,2612034,33.8,2001,51,23.9,4
35747,Historical,118036,0,0,D,5,1,468724,32.2,2005,45,23.9,41.85
35748,Historical,54402,0,0,D,10,1,1665379,50.4,2002,57,23.99,7.89
35749,Historical,116962,0,0,D,11,1,251923,87.8,2005,37,23.99,30.24
35750,Historical,54403,0,0,D,11,1,390694,77,2005,56,23.99,9.99
35751,Historical,54404,0,0,D,12,1,765255,64,2009,37,23.99,41.94
35752,Historical,2365118,0,0,D,1,0,5035154,22.2,1999,23,0,7.06
35753,Historical,286122,0,0,D,2,1,4077033,31.2,2003,30,12.14,6.99
35754,Historical,617807,0,0,D,1,0,2302315,40.95,1999,34,8.73,41.47
35755,Historical,141947,1,13,D,1,0,70617,33.77,2010,161,38.01,21.26
35756,Historical,170172,1,2,D,6,1,38129,109.95,2011,184,55.91,14
35757,Historical,248449,1,2,D,5,1,457928,115.95,2008,148,55.91,38.22
35758,Historical,248354,0,0,D,4,1,1078635,95.95,2005,129,55.91,12.99
35759,Historical,638055,0,0,D,1,0,8315725,0,2006,15,77.3,46.53
35760,Historical,170171,0,0,D,2,1,104468,127.95,2011,83,77.3,39.67
35761,Historical,298332,0,0,D,1,0,970781,135.95,2007,80,77.3,19.96
35762,Historical,270063,1,4,D,5,1,113944,101,2008,154,75.99,8.91
35763,Historical,129400,1,2,D,3,1,118291,69.95,2011,42,46.72,53.99
35764,Historical,259623,0,0,D,3,1,2859932,104.95,2000,22,93.85,40.14
35765,Historical,557454,0,0,D,3,1,1580920,57.4,2008,60,81.92,13.98
35766,Historical,287399,0,0,D,4,1,513642,68,2010,79,81.92,26.62
35767,Historical,54414,1,1,D,10,1,435029,77.8,2007,193,69.33,19.85
35768,Historical,54413,1,3,D,11,1,192965,93.67,2010,214,69.33,32.79
35769,Historical,878743,0,0,D,6,1,1844617,60.07,2010,44,142.97,40.4
35770,Historical,51563,1,2,D,6,1,89702,216.95,2009,137,142.97,28.96
35771,Historical,51562,0,0,D,5,1,1031735,237.95,2006,101,142.97,8.95
35772,Historical,290909,0,0,D,5,1,2034380,0,2006,26,142.97,27.84
35773,Historical,660996,0,0,D,7,1,639745,110.95,2012,25,0,0
35774,Historical,607585,0,0,D,2,1,4769138,84.95,1994,25,8.09,29.5
35775,Historical,116532,0,0,D,3,1,1423281,82.4,2004,34,23.43,12.94
35776,Historical,117775,0,0,D,4,1,1245394,101.67,2007,40,23.43,23.99
35777,Historical,2256307,1,2,D,9,1,2837808,113.3,2011,22,75.85,112.57
35778,Historical,287443,0,0,D,9,1,6927,112.4,2011,177,75.85,48.54
35779,Historical,132835,0,0,D,8,1,966843,82.33,2009,115,62.91,6.97
35780,Historical,145422,1,1,D,7,1,1487090,77.6,2006,62,62.91,13.98
35781,Historical,53548,1,4,D,8,1,410068,90.8,2009,191,75.85,7.3
35782,Historical,132836,1,1,D,5,1,681881,66.67,2009,96,76.35,16.34
35783,Historical,130783,0,0,D,6,1,23132,81,2011,71,76.35,47.86
35784,Historical,145421,0,0,D,4,1,1656100,57.8,2006,68,76.35,4.16
35785,Historical,2569653,0,0,D,1,0,850065,39.95,1991,26,41.33,43.98
35786,Historical,560774,0,0,D,0,0,382602,56.8,2008,39,60.57,52.88
35787,Historical,869626,1,1,D,6,1,2909237,74.45,2008,30,67.99,49.64
35788,Historical,602441,1,1,D,6,1,321897,55.5,2007,88,67.99,23.98
35789,Historical,251976,0,0,D,8,1,451177,142.95,2010,33,25.74,52.94
35790,Historical,61090,0,0,D,7,1,343958,136.95,2005,77,25.74,15.94
35791,Historical,54780,0,0,D,8,1,35529,106.4,2010,61,69.28,79.79
35792,Historical,54782,0,0,D,7,1,49173,89.8,2006,66,69.28,39.21
35793,Historical,2460575,0,0,D,3,1,5175909,13.98,2005,16,0,13.98
35794,Historical,58192,1,1,D,3,1,2455897,16.49,2005,58,37.86,16.49
35795,Historical,58193,0,0,D,4,1,885812,43.99,2008,101,37.86,34.88
35796,Historical,629535,0,0,D,1,0,222169,48.95,2010,32,0,0
35797,Historical,600136,1,1,D,2,1,632080,95,2010,53,71.44,51.47
35798,Historical,622211,1,1,D,3,1,122839,134.6,2013,74,43.96,70.81
35799,Historical,525001,0,0,D,2,1,837527,93.2,2010,102,43.96,10.98
35800,Historical,145369,0,0,D,0,0,2735231,93.8,2007,39,43.96,12.48
35801,Historical,169341,0,0,D,2,1,3385809,49.95,2007,32,38.67,7.94
35802,Historical,124083,0,0,D,1,0,6222181,34.95,2003,30,38.67,8.63
35803,Historical,169895,0,0,D,3,1,725506,80.95,2009,46,38.67,17.49
35804,Historical,169302,1,1,D,9,1,1065309,227.95,2007,41,98.35,33.08
35805,Historical,525000,1,1,D,10,1,52329,214.95,2011,62,98.35,22.5
35806,Historical,53652,0,0,D,8,1,23688,105,2011,84,67.24,33.48
35807,Historical,53654,0,0,D,7,1,77987,97,2008,52,67.24,73.17
35808,Historical,53653,0,0,D,6,1,749382,79.6,2005,90,67.24,51.49
35809,Historical,607786,1,1,D,2,1,1947024,50.95,2006,43,34.03,13.24
35810,Historical,135657,0,0,D,3,1,199537,51.95,2010,64,34.03,31.99
35811,Historical,540435,1,5,D,8,1,14501,84.25,2010,110,44.27,13.98
35812,Historical,144810,0,0,D,3,1,719370,57,2004,44,32.99,16.34
35813,Historical,871095,0,0,D,6,1,821738,87,2007,53,62.68,9.98
35814,Historical,117469,0,0,D,5,1,96740,67,2003,54,62.68,16.49
35815,Historical,61093,1,1,D,2,1,924413,90.8,2004,44,53.99,68.3
35816,Historical,570270,0,0,D,0,0,946157,0,2001,14,53.99,9.98
35817,Historical,53025,1,1,D,2,1,1257873,195.95,2008,40,42.28,23.94
35818,Historical,53027,1,1,D,2,1,320991,181.95,2009,71,42.28,18.99
35819,Historical,115783,0,0,D,7,1,777387,23.6,2003,30,0,0
35820,Historical,632186,1,1,D,5,1,24505,80.5,2012,47,90.83,59.31
35821,Historical,55044,1,3,D,3,1,45088,55.5,2006,77,90.83,22.99
35822,Historical,55045,0,0,D,4,1,61593,65,2009,105,90.83,39.99
35823,Historical,54411,0,0,D,6,1,293711,64.6,2009,42,61.11,55.24
35824,Historical,54412,0,0,D,5,1,594496,57.8,2006,53,61.11,4.99
35825,Historical,533498,0,0,D,7,1,30245,73.6,2011,62,61.11,43.95
35826,Historical,549854,1,4,D,1,0,497322,8.99,2009,61,43.99,8.99
35827,Historical,285541,0,0,D,1,0,1018254,103.25,2010,26,43.99,68.98
35828,Historical,613097,1,1,D,1,0,457375,10.94,2011,96,32.55,13.49
35830,Historical,169806,0,0,D,8,1,863042,67.95,2008,50,45.27,5.96
35831,Historical,569679,0,0,D,7,1,468029,39.95,2005,54,45.27,6.24
35832,Historical,248356,0,0,D,5,1,2964676,182.95,2005,27,66.61,15.99
35834,Historical,2620395,0,0,D,3,1,5987881,25.95,1999,28,32.28,6.99
35835,Historical,560736,1,4,D,6,1,1317688,76.6,2003,69,41.87,11.98
35836,Historical,872102,1,2,D,7,1,527574,142.99,2007,46,41.87,57.14
35837,Historical,61094,1,1,D,1,0,772499,72.8,2001,33,49.53,109.77
35839,Historical,183716,1,1,D,7,1,3584207,167.95,2006,28,38.34,4
35840,Historical,179195,0,0,D,8,1,142902,158.95,2009,72,38.34,9.54
35841,Historical,145374,0,0,D,7,1,3697087,68.2,2006,28,38.34,29.9
35842,Historical,624279,0,0,D,14,1,149701,64.6,2011,39,39.24,39.36
35843,Historical,54457,0,0,D,13,1,158598,58.33,2009,81,39.24,19.95
35844,Historical,754822,0,0,D,1,0,3757929,60,2007,13,36.98,59.99
35845,Historical,58219,0,0,D,4,1,452299,86.6,2005,23,79.87,43.91
35846,Historical,141963,1,1,D,10,1,365398,23.64,2009,44,52.16,18.99
35847,Historical,546017,1,2,D,11,1,14158,75.99,2012,63,52.16,48.99
35848,Historical,288330,1,5,D,10,1,63136,23.4,2010,81,52.16,16.99
35849,Historical,800398,0,0,D,1,0,313537,43.95,2006,45,54.4,13.34
35850,Historical,877765,0,0,D,7,1,1618659,99.95,2009,39,11.36,13.99
35851,Historical,802309,0,0,D,7,1,1170176,108.95,2007,29,11.36,33.99
35852,Historical,877768,0,0,D,6,1,3344908,36.95,2002,33,11.36,4.36
35853,Historical,2399638,0,0,D,0,0,2339812,0,1974,18,0,72.93
35854,Historical,2399639,0,0,D,2,1,135621,0,1979,10,0,0
35855,Historical,524993,0,0,D,2,1,134431,79.4,2012,69,65.45,32.99
35856,Historical,132652,1,1,D,1,0,191288,66.67,2009,56,65.45,33.99
35857,Historical,557032,1,2,D,2,1,24242,97.6,2012,134,65.45,21
35858,Historical,557451,1,4,D,1,0,365682,82.4,2009,139,65.45,10.56
35859,Historical,572028,0,0,D,1,0,343075,92.95,2006,47,41.35,38.99
35860,Historical,576310,0,0,D,2,1,286901,38.95,2001,48,33.61,14.4
35861,Historical,768710,0,0,D,13,1,1834238,4.57,2000,63,142.89,4.57
35862,Historical,609508,0,0,D,10,1,325679,149.95,2007,59,35.09,21.49
35863,Historical,739487,0,0,D,6,1,9641320,101.6,2000,13,12.15,7.99
35864,Historical,739492,0,0,D,7,1,668939,54,2002,20,12.15,23.97
35865,Historical,57769,0,0,D,4,1,1636133,37.95,2007,51,31.29,12.98
35866,Historical,57773,1,1,D,5,1,450351,57.95,2010,70,31.29,13.29
35867,Historical,567436,0,0,D,3,1,671561,49.95,2007,69,31.29,10.49
35868,Historical,149342,0,0,D,3,1,4299353,99.9,2003,14,52,53.69
35869,Historical,115828,0,0,D,3,1,1798249,66,2003,33,34.84,4.17
35870,Historical,117086,0,0,D,4,1,388606,102.4,2008,63,34.84,12.38
35871,Historical,2404902,0,0,D,0,0,1055941,34.95,1989,20,47.99,73.97
35872,Historical,203865,0,0,D,6,1,1155252,115,2007,27,82.98,53.57
35873,Historical,523833,0,0,D,1,0,2992358,145,2010,11,72.46,145
35874,Historical,61095,0,0,D,2,1,1422883,28.27,2003,58,113.98,44.33
35875,Historical,868012,1,12,D,2,1,581750,25.95,1999,74,169.25,17.87
35876,Historical,157566,0,0,D,3,1,470450,50.95,2009,33,37.23,24.48
35877,Historical,633731,1,3,D,3,1,49707,27.98,2013,59,47.55,12.99
35878,Historical,54573,1,4,D,2,1,41684,10.44,2011,271,47.55,12.99
35879,Historical,54572,0,0,D,1,0,155688,10.97,2008,209,47.55,8.93
35880,Historical,617645,0,0,D,2,1,490280,88.8,2009,43,59.2,49.23
35881,Historical,524958,0,0,D,5,1,60780,126.4,2008,35,92.99,51.9
35882,Historical,2365079,0,0,D,10,1,2138321,44.2,2001,35,3.99,7.74
35883,Historical,116065,0,0,D,11,1,1075564,49,2005,21,63.81,13.98
35884,Historical,827269,0,0,D,8,1,486485,41.95,2002,14,26.87,12.98
35885,Historical,923362,1,1,D,11,1,11088,91,2013,81,53.05,34.99
35886,Historical,56961,1,2,D,9,1,241564,33.98,2010,109,53.05,26.94
35887,Historical,142050,1,5,D,10,1,113952,69.9,2011,87,53.05,24.6
35888,Historical,546006,0,0,D,10,1,420087,69.91,2012,49,63.06,33.48
35889,Historical,142106,1,2,D,9,1,840817,7.89,2010,60,63.06,7.2
35890,Historical,625674,1,6,D,10,1,93132,41.24,2012,57,0,0
35891,Historical,114680,0,0,D,1,0,3270753,40,2005,23,29.42,21.84
35892,Historical,121373,1,1,D,2,1,1156745,47,2009,39,29.42,8.44
35893,Historical,593225,0,0,D,6,1,1096486,126.95,2008,61,20.86,12.55
35894,Historical,592238,0,0,D,5,1,3532575,92.95,2007,43,20.86,16.52
35895,Historical,538816,1,1,D,4,1,16022,72.98,2012,59,113.5,82.62
35896,Historical,879907,0,0,D,2,1,460745,33.98,2008,59,113.5,29.98
35897,Historical,57235,1,1,D,3,1,43415,43.99,2010,102,113.5,43.98
35898,Historical,57234,1,3,D,2,1,349211,13.98,2008,59,113.5,13.98
35899,Historical,121296,0,0,D,2,1,123941,133.6,2011,56,66.82,43.94
35901,Historical,61097,0,0,D,1,0,1458591,75,2000,35,10.14,23.96
35902,Historical,524949,0,0,D,2,1,197155,41.45,2005,35,10.14,61.36
35903,Historical,3621609,0,0,D,0,0,4254844,259.7,2006,14,0,103.1
35904,Historical,651939,0,0,D,5,1,389475,69.95,2008,36,60.93,67.85
35905,Historical,177923,0,0,D,3,1,328849,157.95,2003,75,68.81,7.15
35906,Historical,750629,0,0,D,1,0,1101513,49.99,2008,40,23.13,14.98
35907,Historical,3604374,0,0,D,4,1,2888573,24.25,1994,9,0,31.61
35908,Historical,2347080,0,0,D,7,1,580406,185,1992,22,10.9,39.49
35909,Historical,524944,0,0,D,9,1,78296,299,2010,61,87.98,103.78
35910,Historical,775022,0,0,D,4,1,3085003,99,1999,21,105.99,189.92
35911,Historical,128752,1,1,D,1,0,544649,55,2009,21,30.91,73.97
35912,Historical,2265700,0,0,D,2,1,10084492,111.14,2009,21,30.91,92.3
35913,Historical,109683,1,1,D,7,1,498286,72.87,2006,54,47.99,60.59
35914,Historical,416462,0,0,D,8,1,127205,247,2009,65,47.99,74.85
35915,Historical,416662,0,0,D,15,1,172121,120,2010,44,79.1,60.67
35917,Historical,525973,1,1,S,13,1,159212,121.95,2010,25,69.82,29.07
35918,Historical,178710,0,0,S,7,1,911975,65.95,2011,23,44.99,48.02
35919,Historical,561328,0,0,S,12,1,452521,40,2010,52,33.82,10.99
35920,Historical,618271,0,0,S,6,1,486040,79,2009,42,36.84,58.51
35921,Historical,530237,0,0,S,7,1,2220869,104.95,2007,53,65.74,42.93
35922,Historical,561718,0,0,S,8,1,1553393,79.95,2011,2,65.83,68.99
35923,Historical,525857,0,0,S,7,1,124278,107.95,2010,28,6.13,33.99
35924,Historical,169506,0,0,S,7,1,326242,120.95,2007,38,62.74,23.96
35925,Historical,868244,0,0,S,13,1,198803,45.6,2014,18,38.06,34.11
35926,Historical,527320,0,0,S,5,1,316259,114.95,2010,44,62.69,120.14
35927,Historical,544658,0,0,S,21,1,1023509,41.95,2013,15,0,37.99
35928,Historical,618750,0,0,S,1,0,1572976,43.8,2008,32,7.98,34
35929,Historical,615172,0,0,S,3,1,3691442,65,1994,30,47.85,29.98
35930,Historical,526966,0,0,S,11,1,473433,72.95,2010,29,42.19,43.94
35931,Historical,659576,0,0,S,4,1,1403422,91.95,2010,13,6.28,28.97
35932,Historical,177187,0,0,S,6,1,2071128,115.95,2004,34,65.74,14.92
35933,Historical,533267,0,0,S,8,1,343032,132.95,2010,34,62.74,43.99
35934,Historical,609619,0,0,S,6,1,1497437,134.95,2008,25,40,13.94
35938,Historical,107523,0,0,S,13,1,295754,138.8,2003,32,91.98,92.98
35939,Historical,112110,1,1,S,3,1,850198,124.5,2000,51,0,0
35940,Historical,114004,1,1,S,3,1,32882,62.2,1999,59,20.87,46.16
35945,Historical,118895,0,0,S,4,1,10319,31.99,2009,87,23.24,25.25
35947,Historical,119819,0,0,S,0,0,1721768,115,1999,50,4,13.99
35948,Historical,121811,0,0,S,6,1,1217512,168,2000,33,0,0
35953,Historical,131800,0,0,S,6,1,969382,160.6,2003,31,0,0
35957,Historical,144786,0,0,S,2,1,1969324,112,2004,25,4.25,19.99
35960,Historical,1483134,0,0,S,11,1,276636,106,2012,21,0,78.83
35962,Historical,148971,0,0,S,2,1,108325,34.38,2010,20,0,0
35969,Historical,158024,0,0,S,1,0,2252707,75,2004,27,49.58,4
35970,Historical,1584073,0,0,S,4,1,224218,39.99,2011,24,24.83,28.07
35974,Historical,174112,0,0,S,2,1,1348964,44.99,1997,27,0,31.99
35975,Historical,174601,0,0,S,2,1,1900973,110,1999,56,10.99,50.96
35977,Historical,1782573,0,0,S,7,1,374865,216.95,2012,25,0,98.99
35978,Historical,178917,0,0,S,1,0,136370,198.95,2010,57,0,88.47
35990,Historical,200702,1,1,S,2,1,271247,105.75,2007,41,18.59,75.22
35994,Historical,2105393,1,1,S,0,0,702017,49,2014,32,22.74,50.07
35997,Historical,2170111,0,0,S,6,1,143865,26,2014,28,0,15.99
35998,Historical,228461,1,1,S,4,1,21774,29.95,2009,74,16.85,24.96
35999,Historical,2304892,0,0,S,0,0,1675295,65.31,1998,64,6.98,13.95
36002,Historical,2342878,0,0,S,1,0,4136843,120.81,1969,20,49.64,73.71
36003,Historical,2369675,0,0,S,2,1,965280,45,2003,76,4.91,33.91
36011,Historical,2566115,0,0,S,2,1,1363143,75.95,1994,29,0,54.99
36016,Historical,2678319,0,0,S,3,1,1379788,78.95,1987,28,7.49,48.67
36017,Historical,270177,0,0,S,2,1,41203,30.95,2011,40,9.66,28.09
36018,Historical,277991,0,0,S,2,1,221187,29,2004,35,4.42,27.95
36019,Historical,2838496,0,0,S,3,1,491562,54.95,2005,20,68.48,52.21
36020,Historical,284984,0,0,S,2,1,48953,65,2002,39,9.26,30.98
36022,Historical,286965,0,0,S,4,1,455159,98.95,1998,41,7.79,76.4
36025,Historical,2904909,0,0,S,1,0,314145,21,1996,23,45,121.6
36027,Historical,3148091,0,0,S,15,1,428405,98.99,1985,32,79.98,43.94
36032,Historical,415943,0,0,S,8,1,25513,39,2012,39,19.94,23.98
36037,Historical,525051,0,0,S,2,1,184153,76.99,2009,17,0,131.73
36038,Historical,525786,1,1,S,10,1,137902,34.99,2012,109,14.98,19.8
36039,Historical,525840,0,0,S,12,1,124911,33.99,2012,88,6.37,16.12
36040,Historical,527536,0,0,S,2,1,197388,29.95,2012,89,4.98,8.49
36041,Historical,534410,0,0,S,4,1,1515,15,2012,124,9.04,9.32
36042,Historical,536334,0,0,S,0,0,14377,14.95,1999,107,0,8.81
36043,Historical,537726,0,0,S,5,1,36334,24,2012,44,8.4,15.54
36045,Historical,540427,1,1,S,4,1,8118,38.25,2012,27,0,0
36046,Historical,540582,0,0,S,4,1,573608,34.2,2012,23,0,0
36047,Historical,542658,0,0,S,3,1,99518,34.95,2013,18,21.27,25.5
36048,Historical,544934,0,0,S,2,1,987286,78,2008,22,23.96,42.99
36049,Historical,552059,0,0,S,3,1,1251653,160,2002,48,4.26,43.99
36057,Historical,56883,0,0,S,2,1,8434,27.99,2010,63,18.88,20.38
36064,Historical,599696,0,0,S,2,1,161638,34,2008,56,11.94,9.98
36067,Historical,608428,0,0,S,6,1,1285910,111.95,2005,28,5.48,60.24
36068,Historical,608901,0,0,S,3,1,565131,36.95,1998,83,0,14.88
36069,Historical,610007,0,0,S,5,1,222431,31.95,2012,41,25.3,23.96
36070,Historical,610407,1,1,S,35,1,405657,44.48,2013,25,3.91,45.74
36082,Historical,619046,0,0,S,5,1,954145,30.49,2000,48,0,68.99
36084,Historical,620641,0,0,S,4,1,323711,161.69,2002,24,6.15,88.56
36085,Historical,620690,0,0,S,2,1,662879,55.95,2005,45,29.49,43.98
36087,Historical,621124,0,0,S,2,1,1234423,59.95,1993,39,60.58,32.8
36089,Historical,622133,0,0,S,2,1,645196,40,1995,30,10.79,29.49
36093,Historical,625100,0,0,S,3,1,3489398,243.95,1998,41,8.07,38.1
36097,Historical,627607,0,0,S,3,1,474010,46.95,2005,16,0,33.24
36098,Historical,627704,0,0,S,3,1,904431,44.99,1998,21,4.49,30.14
36099,Historical,627759,0,0,S,0,0,22580,31.95,1989,42,0,20.49
36100,Historical,628096,0,0,S,3,1,1027308,163,1995,21,0,111.21
36108,Historical,641465,1,1,S,2,1,187532,37.95,2010,39,23.18,26.75
36110,Historical,642088,0,0,S,1,0,3502,39.99,2013,63,0,22.69
36112,Historical,645232,0,0,S,2,1,688418,79.95,1998,22,0,58.01
36120,Historical,658062,0,0,S,11,1,404084,34.99,2013,24,20.92,21.72
36123,Historical,663794,1,1,S,2,1,91004,39.95,2013,70,43.01,29.19
36125,Historical,673068,1,1,S,9,1,67265,19.99,2013,82,0,0
36126,Historical,673081,0,0,S,4,1,3510,17.99,2013,148,9.37,8.98
36130,Historical,767012,0,0,S,1,0,282178,145.95,2010,36,46.73,49
36131,Historical,768118,1,1,S,1,0,270937,39.5,2011,27,17.12,28.96
36137,Historical,858386,0,0,S,4,1,74034,29.99,2014,33,20.84,20.24
36138,Historical,858588,1,1,S,2,1,960979,54.95,1996,26,30,36.94
36140,Historical,862323,0,0,S,7,1,7321,38.95,2014,56,30.8,26.17
36141,Historical,865246,1,1,S,3,1,381289,39.99,2014,17,0,26.39
36142,Historical,865591,1,1,S,7,1,37602,38.95,2013,27,0,23.98
36144,Historical,872546,0,0,S,0,0,354717,39.99,2002,66,15.55,49.81
36145,Historical,903785,0,0,S,5,1,183551,37,2014,40,22.08,26.22
36146,Historical,920856,1,1,S,2,1,4558,15.95,2014,69,9.19,10.62
36147,Historical,101323,0,0,S,2,1,1190990,186.95,2001,23,9.96,44.67
36148,Historical,101600,0,0,S,1,0,1108083,176.95,1995,39,17.37,15.97
36149,Historical,104975,0,0,S,12,1,2790882,6.25,2007,21,129.99,28.94
36150,Historical,105553,0,0,S,3,1,3985947,64.95,1999,25,52.86,9.2
36151,Historical,106703,0,0,S,3,1,670005,36,2009,59,17.34,16.99
36152,Historical,109100,1,1,S,3,1,1901797,51.84,2004,29,108.76,40.84
36153,Historical,111440,0,0,S,10,1,917151,103.67,2010,17,73.98,103.27
36154,Historical,111480,0,0,S,14,1,508277,85.99,2011,39,138.99,20.99
36155,Historical,112326,0,0,S,0,0,347219,115,2008,65,98.98,14.88
